Car_id,Date,Engine,Transmission,Color,Price ($),Body Style,Phone
C_CND_022094,12/1/2023,Overhead Camshaft,Manual,Red,71000,SUV,7639361
C_CND_022095,12/1/2023,Double Overhead Camshaft,Auto,Pale White,17500,Sedan,7364131
C_CND_022096,12/1/2023,Double Overhead Camshaft,Auto,Red,25001,Hardtop,8783905
C_CND_022097,12/1/2023,Overhead Camshaft,Manual,Pale White,24000,Hatchback,8685025
C_CND_022098,12/1/2023,Double Overhead Camshaft,Auto,Pale White,19000,Passenger,6697543
C_CND_022099,12/1/2023,Overhead Camshaft,Manual,Pale White,20000,Passenger,6771597
C_CND_022100,12/1/2023,Double Overhead Camshaft,Auto,Red,12500,Passenger,8662086
C_CND_022101,12/2/2023,Overhead Camshaft,Manual,Red,19000,Hardtop,6557796
C_CND_022102,12/2/2023,Double Overhead Camshaft,Auto,Black,28001,Hatchback,7235134
C_CND_022103,12/2/2023,Overhead Camshaft,Manual,Pale White,20001,Passenger,6283815
C_CND_022104,12/2/2023,Double Overhead Camshaft,Auto,Black,22001,Sedan,6827822
C_CND_022105,12/2/2023,Overhead Camshaft,Manual,Pale White,14001,Passenger,7085367
C_CND_022106,12/2/2023,Double Overhead Camshaft,Auto,Black,41101,Sedan,6673756
C_CND_022107,12/2/2023,Double Overhead Camshaft,Auto,Black,26000,Hardtop,6895873
C_CND_022108,12/2/2023,Overhead Camshaft,Manual,Pale White,22500,Hardtop,8058478
C_CND_022109,12/2/2023,Double Overhead Camshaft,Auto,Pale White,75501,Hatchback,6496971
C_CND_022110,12/2/2023,Double Overhead Camshaft,Auto,Red,19000,Hardtop,8696399
C_CND_022111,12/2/2023,Double Overhead Camshaft,Auto,Red,41001,SUV,6465512
C_CND_022112,12/2/2023,Overhead Camshaft,Manual,Red,61000,Hardtop,8366390
C_CND_022113,12/2/2023,Double Overhead Camshaft,Auto,Pale White,53000,Hardtop,8060300
C_CND_022114,12/2/2023,Double Overhead Camshaft,Auto,Pale White,38001,Sedan,6783079
C_CND_022115,12/2/2023,Double Overhead Camshaft,Auto,Red,16001,SUV,8559183
C_CND_022116,12/2/2023,Overhead Camshaft,Manual,Red,71001,Passenger,8844140
C_CND_022117,12/2/2023,Double Overhead Camshaft,Auto,Black,26001,Sedan,7900031
C_CND_022118,12/2/2023,Double Overhead Camshaft,Auto,Black,21001,SUV,7702565
C_CND_022119,12/2/2023,Overhead Camshaft,Manual,Pale White,16000,Hardtop,6864141
C_CND_022120,12/2/2023,Overhead Camshaft,Manual,Black,69001,Sedan,8746448
C_CND_022121,12/2/2023,Double Overhead Camshaft,Auto,Red,29500,Passenger,8710314
C_CND_022122,12/2/2023,Double Overhead Camshaft,Auto,Pale White,46000,Sedan,7488881
C_CND_022123,12/2/2023,Overhead Camshaft,Manual,Pale White,27000,Hardtop,8841123
C_CND_022124,12/2/2023,Overhead Camshaft,Manual,Black,20000,Sedan,8737497
C_CND_022125,12/2/2023,Double Overhead Camshaft,Auto,Black,9001,SUV,8965442
C_CND_022126,12/2/2023,Overhead Camshaft,Manual,Pale White,15000,SUV,7490065
C_CND_022127,12/2/2023,Overhead Camshaft,Manual,Red,19000,Hatchback,6855707
C_CND_022128,12/2/2023,Double Overhead Camshaft,Auto,Black,19000,Passenger,8929598
C_CND_022129,12/2/2023,Overhead Camshaft,Manual,Black,49000,Hardtop,7248539
C_CND_022130,12/2/2023,Double Overhead Camshaft,Auto,Black,23000,Hardtop,7267974
C_CND_022131,12/2/2023,Double Overhead Camshaft,Auto,Black,60000,Passenger,7957535
C_CND_022132,12/2/2023,Double Overhead Camshaft,Auto,Pale White,19000,Sedan,8732300
C_CND_022133,12/2/2023,Double Overhead Camshaft,Auto,Pale White,21000,Hatchback,7240578
C_CND_022134,12/2/2023,Double Overhead Camshaft,Auto,Red,12000,SUV,8668407
C_CND_022135,12/2/2023,Double Overhead Camshaft,Auto,Pale White,20000,SUV,6383948
C_CND_022136,12/2/2023,Double Overhead Camshaft,Auto,Black,33000,Hatchback,7098053
C_CND_022137,12/2/2023,Double Overhead Camshaft,Auto,Pale White,51000,Hardtop,8235864
C_CND_022138,12/2/2023,Double Overhead Camshaft,Auto,Black,60700,Sedan,6948236
C_CND_022139,12/2/2023,Overhead Camshaft,Manual,Black,10000,SUV,8568448
C_CND_022140,12/2/2023,Double Overhead Camshaft,Auto,Red,19001,Sedan,6044845
C_CND_022141,12/2/2023,Overhead Camshaft,Manual,Red,22000,SUV,8280089
C_CND_022142,12/2/2023,Overhead Camshaft,Manual,Black,18000,Hardtop,8475726
C_CND_022143,12/2/2023,Double Overhead Camshaft,Auto,Pale White,21000,Hardtop,7721813
C_CND_022144,12/2/2023,Double Overhead Camshaft,Auto,Pale White,51000,Sedan,7889954
C_CND_022145,12/2/2023,Double Overhead Camshaft,Auto,Red,29500,Passenger,6865355
C_CND_022146,12/2/2023,Double Overhead Camshaft,Auto,Red,15000,Hardtop,7342788
C_CND_022147,12/2/2023,Overhead Camshaft,Manual,Black,69000,Sedan,6000493
C_CND_022148,12/2/2023,Double Overhead Camshaft,Auto,Red,31000,Hardtop,7918088
C_CND_022149,12/2/2023,Overhead Camshaft,Manual,Red,19000,Hardtop,8920297
C_CND_022150,12/2/2023,Double Overhead Camshaft,Auto,Black,22000,Hardtop,6746873
C_CND_022151,12/2/2023,Overhead Camshaft,Manual,Red,21000,Passenger,8028669
C_CND_022152,12/2/2023,Overhead Camshaft,Manual,Red,21000,Sedan,8598613
C_CND_022153,12/2/2023,Overhead Camshaft,Manual,Red,31000,Passenger,6064998
C_CND_022154,12/2/2023,Overhead Camshaft,Manual,Black,18000,SUV,6029613
C_CND_022155,12/2/2023,Double Overhead Camshaft,Auto,Red,19000,Hatchback,6713296
C_CND_022156,12/2/2023,Overhead Camshaft,Manual,Red,43000,Hatchback,7822136
C_CND_022157,12/2/2023,Overhead Camshaft,Manual,Red,22000,Hatchback,7306508
C_CND_022158,12/2/2023,Overhead Camshaft,Manual,Pale White,17000,Passenger,8800441
C_CND_022159,12/2/2023,Overhead Camshaft,Manual,Pale White,27000,SUV,8797191
C_CND_022160,12/2/2023,Overhead Camshaft,Manual,Pale White,22000,Hatchback,6780596
C_CND_022161,12/2/2023,Overhead Camshaft,Manual,Black,69000,Sedan,6427061
C_CND_022162,12/2/2023,Overhead Camshaft,Manual,Red,82000,Hatchback,8860695
C_CND_022163,12/2/2023,Overhead Camshaft,Manual,Red,49000,Hatchback,8002267
C_CND_022164,12/2/2023,Double Overhead Camshaft,Auto,Pale White,27000,Hardtop,7727386
C_CND_022165,12/2/2023,Double Overhead Camshaft,Auto,Pale White,75000,Hatchback,7732479
C_CND_022166,12/2/2023,Double Overhead Camshaft,Auto,Red,19000,Sedan,6609027
C_CND_022167,12/2/2023,Double Overhead Camshaft,Auto,Red,31000,Hatchback,8085818
C_CND_022168,12/2/2023,Overhead Camshaft,Manual,Black,49000,SUV,8353248
C_CND_022169,12/2/2023,Double Overhead Camshaft,Auto,Black,18000,Hatchback,6240562
C_CND_022170,12/2/2023,Overhead Camshaft,Manual,Black,85000,SUV,6079121
C_CND_022171,12/2/2023,Overhead Camshaft,Manual,Red,12000,Sedan,6312976
C_CND_022172,12/2/2023,Double Overhead Camshaft,Auto,Pale White,15000,SUV,7789990
C_CND_022173,12/2/2023,Double Overhead Camshaft,Auto,Black,39000,SUV,6969225
C_CND_022174,12/2/2023,Double Overhead Camshaft,Auto,Black,39000,Sedan,7630699
C_CND_022175,12/2/2023,Overhead Camshaft,Manual,Pale White,16000,Hardtop,8562635
C_CND_022176,12/2/2023,Double Overhead Camshaft,Auto,Red,41000,SUV,7355782
C_CND_022177,12/2/2023,Double Overhead Camshaft,Auto,Black,22000,Passenger,6538456
C_CND_022178,12/2/2023,Double Overhead Camshaft,Auto,Pale White,38000,Passenger,8788757
C_CND_022179,12/2/2023,Overhead Camshaft,Manual,Black,20800,SUV,6826817
C_CND_022180,12/2/2023,Double Overhead Camshaft,Auto,Black,19000,SUV,6159415
C_CND_022181,12/2/2023,Overhead Camshaft,Manual,Red,22000,SUV,6028902
C_CND_022182,12/2/2023,Double Overhead Camshaft,Auto,Red,21501,Hardtop,8612834
C_CND_022183,12/2/2023,Double Overhead Camshaft,Auto,Pale White,46001,Hardtop,6939022
C_CND_022184,12/2/2023,Double Overhead Camshaft,Auto,Red,19000,Passenger,7784796
C_CND_022185,12/2/2023,Overhead Camshaft,Manual,Black,21000,SUV,7316267
C_CND_022186,12/2/2023,Double Overhead Camshaft,Auto,Black,27001,Hardtop,6459594
C_CND_022187,12/2/2023,Double Overhead Camshaft,Auto,Red,15601,Hardtop,8594926
C_CND_022188,12/2/2023,Double Overhead Camshaft,Auto,Pale White,20000,Hatchback,8113674
C_CND_022189,12/2/2023,Overhead Camshaft,Manual,Pale White,14000,SUV,8060152
C_CND_022190,12/2/2023,Double Overhead Camshaft,Auto,Pale White,51000,Sedan,7110214
C_CND_022191,12/2/2023,Double Overhead Camshaft,Auto,Pale White,31000,Sedan,8347023
C_CND_022192,12/2/2023,Double Overhead Camshaft,Auto,Red,19000,SUV,7734073
C_CND_022193,12/2/2023,Overhead Camshaft,Manual,Pale White,13000,Hatchback,8298345
C_CND_022194,12/2/2023,Overhead Camshaft,Manual,Black,44001,Hardtop,6850072
C_CND_022195,12/2/2023,Double Overhead Camshaft,Auto,Pale White,32000,Hatchback,6507192
C_CND_022196,12/2/2023,Double Overhead Camshaft,Auto,Red,29500,Sedan,7450964
C_CND_022197,12/2/2023,Overhead Camshaft,Manual,Black,22000,SUV,7238958
C_CND_022198,12/2/2023,Double Overhead Camshaft,Auto,Red,23500,SUV,7851784
C_CND_022199,12/2/2023,Double Overhead Camshaft,Auto,Pale White,36600,Passenger,7297327
C_CND_022200,12/2/2023,Double Overhead Camshaft,Auto,Red,19000,Hatchback,8587683
C_CND_022201,12/3/2023,Overhead Camshaft,Manual,Red,25000,Hardtop,8796662
C_CND_022202,12/3/2023,Overhead Camshaft,Manual,Pale White,27001,Passenger,8854203
C_CND_022203,12/3/2023,Double Overhead Camshaft,Auto,Black,23000,Hardtop,6231045
C_CND_022204,12/3/2023,Overhead Camshaft,Manual,Pale White,26501,Sedan,7911268
C_CND_022205,12/3/2023,Overhead Camshaft,Manual,Pale White,26000,Hardtop,7257797
C_CND_022206,12/3/2023,Overhead Camshaft,Manual,Black,18001,Hatchback,8881648
C_CND_022207,12/3/2023,Double Overhead Camshaft,Auto,Red,31501,Passenger,6105915
C_CND_022208,12/3/2023,Double Overhead Camshaft,Auto,Red,33001,SUV,7861154
C_CND_022209,12/3/2023,Double Overhead Camshaft,Auto,Pale White,21001,Sedan,8296871
C_CND_022210,12/3/2023,Overhead Camshaft,Manual,Black,25001,Sedan,7968748
C_CND_022211,12/3/2023,Overhead Camshaft,Manual,Black,44000,Hardtop,7586970
C_CND_022212,12/3/2023,Overhead Camshaft,Manual,Black,36001,Hatchback,7587644
C_CND_022213,12/3/2023,Overhead Camshaft,Manual,Pale White,12001,Hatchback,8131695
C_CND_022214,12/3/2023,Overhead Camshaft,Manual,Red,21001,Hatchback,6884336
C_CND_022215,12/3/2023,Overhead Camshaft,Manual,Pale White,17001,Hatchback,7869130
C_CND_022216,12/3/2023,Overhead Camshaft,Manual,Black,18500,Hardtop,8034100
C_CND_022217,12/3/2023,Double Overhead Camshaft,Auto,Red,31701,Passenger,6585147
C_CND_022218,12/3/2023,Overhead Camshaft,Manual,Pale White,45500,Hatchback,6058891
C_CND_022219,12/3/2023,Double Overhead Camshaft,Auto,Pale White,46500,Sedan,6846207
C_CND_022220,12/3/2023,Double Overhead Camshaft,Auto,Pale White,31000,SUV,6201190
C_CND_022221,12/3/2023,Overhead Camshaft,Manual,Pale White,24000,Hardtop,6185916
C_CND_022222,12/3/2023,Overhead Camshaft,Manual,Pale White,27000,SUV,7836860
C_CND_022223,12/3/2023,Overhead Camshaft,Manual,Pale White,27000,Passenger,7890809
C_CND_022224,12/3/2023,Double Overhead Camshaft,Auto,Pale White,22000,SUV,6276588
C_CND_022225,12/3/2023,Double Overhead Camshaft,Auto,Black,26100,SUV,7268494
C_CND_022226,12/3/2023,Double Overhead Camshaft,Auto,Black,22000,Passenger,8308909
C_CND_022227,12/3/2023,Overhead Camshaft,Manual,Black,10500,SUV,7027988
C_CND_022228,12/3/2023,Overhead Camshaft,Manual,Pale White,12000,Hatchback,8890351
C_CND_022229,12/3/2023,Double Overhead Camshaft,Auto,Pale White,46000,Passenger,8228515
C_CND_022230,12/3/2023,Overhead Camshaft,Manual,Black,75400,Passenger,7572326
C_CND_022231,12/3/2023,Overhead Camshaft,Manual,Red,22100,Sedan,6512138
C_CND_022232,12/3/2023,Overhead Camshaft,Manual,Red,17000,Hardtop,8370501
C_CND_022233,12/3/2023,Double Overhead Camshaft,Auto,Red,39000,Hatchback,7212256
C_CND_022234,12/3/2023,Overhead Camshaft,Manual,Black,12000,Passenger,7785890
C_CND_022235,12/3/2023,Double Overhead Camshaft,Auto,Red,22000,Hatchback,6469920
C_CND_022236,12/3/2023,Double Overhead Camshaft,Auto,Pale White,45500,Sedan,7420069
C_CND_022237,12/3/2023,Overhead Camshaft,Manual,Pale White,22000,Sedan,6172764
C_CND_022238,12/3/2023,Double Overhead Camshaft,Auto,Pale White,45000,SUV,8971006
C_CND_022239,12/3/2023,Double Overhead Camshaft,Auto,Red,19000,Hatchback,6639735
C_CND_022240,12/3/2023,Overhead Camshaft,Manual,Red,45000,Passenger,6502668
C_CND_022241,12/3/2023,Double Overhead Camshaft,Auto,Black,19000,Passenger,7053405
C_CND_022242,12/3/2023,Double Overhead Camshaft,Auto,Black,16000,Sedan,7334780
C_CND_022243,12/3/2023,Overhead Camshaft,Manual,Red,34000,Passenger,8480408
C_CND_022244,12/3/2023,Overhead Camshaft,Manual,Red,34000,SUV,6703265
C_CND_022245,12/3/2023,Double Overhead Camshaft,Auto,Pale White,45000,Sedan,8463436
C_CND_022246,12/3/2023,Overhead Camshaft,Manual,Pale White,12000,Hatchback,8686611
C_CND_022247,12/3/2023,Double Overhead Camshaft,Auto,Pale White,20000,Hardtop,6878067
C_CND_022248,12/3/2023,Double Overhead Camshaft,Auto,Black,12000,SUV,8572132
C_CND_022249,12/3/2023,Overhead Camshaft,Manual,Pale White,27000,SUV,7677595
C_CND_022250,12/3/2023,Overhead Camshaft,Manual,Red,49000,SUV,8724254
C_CND_022251,12/3/2023,Double Overhead Camshaft,Auto,Black,45000,Passenger,7829632
C_CND_022252,12/3/2023,Overhead Camshaft,Manual,Pale White,20000,Passenger,6027392
C_CND_022253,12/3/2023,Double Overhead Camshaft,Auto,Pale White,19000,Sedan,8425766
C_CND_022254,12/3/2023,Overhead Camshaft,Manual,Black,36000,Sedan,6237729
C_CND_022255,12/3/2023,Double Overhead Camshaft,Auto,Red,45000,Hardtop,8532290
C_CND_022256,12/3/2023,Overhead Camshaft,Manual,Pale White,12000,Hardtop,7808125
C_CND_022257,12/3/2023,Overhead Camshaft,Manual,Black,27000,Passenger,7469681
C_CND_022258,12/3/2023,Overhead Camshaft,Manual,Red,21500,Hardtop,6113598
C_CND_022259,12/3/2023,Overhead Camshaft,Manual,Black,22000,Hardtop,7776688
C_CND_022260,12/3/2023,Double Overhead Camshaft,Auto,Red,15000,Passenger,8078857
C_CND_022261,12/3/2023,Overhead Camshaft,Manual,Red,71500,Hatchback,7253801
C_CND_022262,12/3/2023,Double Overhead Camshaft,Auto,Pale White,17000,Sedan,7046570
C_CND_022263,12/3/2023,Overhead Camshaft,Manual,Red,24000,Hardtop,7083609
C_CND_022264,12/3/2023,Double Overhead Camshaft,Auto,Red,39000,Hardtop,6884871
C_CND_022265,12/3/2023,Overhead Camshaft,Manual,Pale White,16501,Hardtop,8003246
C_CND_022266,12/3/2023,Overhead Camshaft,Manual,Black,19500,SUV,6809927
C_CND_022267,12/3/2023,Double Overhead Camshaft,Auto,Red,12001,Hardtop,6515739
C_CND_022268,12/3/2023,Double Overhead Camshaft,Auto,Red,12000,Sedan,6048411
C_CND_022269,12/3/2023,Overhead Camshaft,Manual,Pale White,22000,Hatchback,8266396
C_CND_022270,12/3/2023,Double Overhead Camshaft,Auto,Pale White,10000,SUV,7677529
C_CND_022271,12/3/2023,Overhead Camshaft,Manual,Black,42000,Passenger,8124645
C_CND_022272,12/3/2023,Double Overhead Camshaft,Auto,Black,18000,Hatchback,7051592
C_CND_022273,12/3/2023,Double Overhead Camshaft,Auto,Pale White,25000,SUV,8505117
C_CND_022274,12/3/2023,Overhead Camshaft,Manual,Red,25000,Sedan,8189021
C_CND_022275,12/3/2023,Overhead Camshaft,Manual,Pale White,14000,SUV,7773264
C_CND_022276,12/3/2023,Double Overhead Camshaft,Auto,Black,41000,Sedan,8786236
C_CND_022277,12/3/2023,Overhead Camshaft,Manual,Red,22000,SUV,7331654
C_CND_022278,12/3/2023,Overhead Camshaft,Manual,Red,34000,Passenger,6519202
C_CND_022279,12/3/2023,Overhead Camshaft,Manual,Pale White,16001,Hardtop,8680393
C_CND_022280,12/3/2023,Double Overhead Camshaft,Auto,Black,33000,Hatchback,7674663
C_CND_022281,12/4/2023,Double Overhead Camshaft,Auto,Black,14001,SUV,8882183
C_CND_022282,12/4/2023,Double Overhead Camshaft,Auto,Red,41001,Sedan,6665945
C_CND_022283,12/4/2023,Double Overhead Camshaft,Auto,Red,45001,SUV,6456067
C_CND_022284,12/4/2023,Overhead Camshaft,Manual,Red,22001,Hatchback,7327967
C_CND_022285,12/4/2023,Overhead Camshaft,Manual,Red,25001,Sedan,6765275
C_CND_022286,12/4/2023,Overhead Camshaft,Manual,Red,12001,Sedan,8625520
C_CND_022287,12/4/2023,Double Overhead Camshaft,Auto,Black,26001,SUV,7657894
C_CND_022288,12/4/2023,Double Overhead Camshaft,Auto,Pale White,42001,Hatchback,7323443
C_CND_022289,12/4/2023,Overhead Camshaft,Manual,Pale White,22000,Hardtop,8916989
C_CND_022290,12/4/2023,Double Overhead Camshaft,Auto,Black,27001,Hardtop,6562993
C_CND_022291,12/4/2023,Double Overhead Camshaft,Auto,Black,27000,Hardtop,7440192
C_CND_022292,12/4/2023,Double Overhead Camshaft,Auto,Pale White,18000,Hatchback,6175084
C_CND_022293,12/4/2023,Overhead Camshaft,Manual,Pale White,14000,Passenger,6443010
C_CND_022294,12/4/2023,Double Overhead Camshaft,Auto,Pale White,20500,Hatchback,8945000
C_CND_022295,12/4/2023,Double Overhead Camshaft,Auto,Red,15000,Hardtop,7405378
C_CND_022296,12/4/2023,Double Overhead Camshaft,Auto,Red,19000,SUV,6017799
C_CND_022297,12/4/2023,Double Overhead Camshaft,Auto,Pale White,17000,Sedan,7381269
C_CND_022298,12/4/2023,Double Overhead Camshaft,Auto,Pale White,25700,Hardtop,8208505
C_CND_022299,12/4/2023,Overhead Camshaft,Manual,Red,20000,Passenger,8847406
C_CND_022300,12/4/2023,Overhead Camshaft,Manual,Black,29000,Passenger,7349101
C_CND_022301,12/4/2023,Overhead Camshaft,Manual,Red,29000,SUV,6691475
C_CND_022302,12/4/2023,Double Overhead Camshaft,Auto,Pale White,45000,SUV,7830545
C_CND_022303,12/4/2023,Double Overhead Camshaft,Auto,Black,31600,Passenger,6246694
C_CND_022304,12/4/2023,Double Overhead Camshaft,Auto,Pale White,42000,Hatchback,7569410
C_CND_022305,12/4/2023,Double Overhead Camshaft,Auto,Black,16000,Passenger,8082814
C_CND_022306,12/4/2023,Overhead Camshaft,Manual,Black,43000,Hatchback,7574508
C_CND_022307,12/4/2023,Double Overhead Camshaft,Auto,Pale White,62000,Hatchback,8792127
C_CND_022308,12/4/2023,Double Overhead Camshaft,Auto,Pale White,15000,SUV,7837434
C_CND_022309,12/4/2023,Double Overhead Camshaft,Auto,Black,23000,Sedan,7177670
C_CND_022310,12/4/2023,Overhead Camshaft,Manual,Red,11000,Hardtop,8715321
C_CND_022311,12/4/2023,Double Overhead Camshaft,Auto,Pale White,18000,Hatchback,7276826
C_CND_022312,12/4/2023,Overhead Camshaft,Manual,Pale White,14000,Hatchback,8245261
C_CND_022313,12/4/2023,Double Overhead Camshaft,Auto,Red,22200,Passenger,6944576
C_CND_022314,12/4/2023,Overhead Camshaft,Manual,Red,25000,Hardtop,6225744
C_CND_022315,12/4/2023,Double Overhead Camshaft,Auto,Pale White,46000,Hardtop,7449629
C_CND_022316,12/4/2023,Overhead Camshaft,Manual,Pale White,13000,Passenger,8580739
C_CND_022317,12/4/2023,Double Overhead Camshaft,Auto,Black,16000,Sedan,8666832
C_CND_022318,12/4/2023,Overhead Camshaft,Manual,Red,24000,Passenger,7466008
C_CND_022319,12/4/2023,Double Overhead Camshaft,Auto,Red,22000,Hatchback,6116094
C_CND_022320,12/4/2023,Overhead Camshaft,Manual,Pale White,20000,SUV,7536794
C_CND_022321,12/4/2023,Double Overhead Camshaft,Auto,Black,18000,Sedan,8241287
C_CND_022322,12/4/2023,Overhead Camshaft,Manual,Black,15500,SUV,8043871
C_CND_022323,12/4/2023,Overhead Camshaft,Manual,Black,12700,Sedan,7094276
C_CND_022324,12/4/2023,Double Overhead Camshaft,Auto,Black,28000,Sedan,7139789
C_CND_022325,12/4/2023,Overhead Camshaft,Manual,Black,42000,Passenger,7718573
C_CND_022326,12/4/2023,Overhead Camshaft,Manual,Pale White,28001,Hardtop,8178937
C_CND_022327,12/4/2023,Overhead Camshaft,Manual,Pale White,13000,SUV,8344949
C_CND_022328,12/4/2023,Overhead Camshaft,Manual,Black,85000,Passenger,7580570
C_CND_022329,12/4/2023,Overhead Camshaft,Manual,Red,43000,Sedan,6848258
C_CND_022330,12/4/2023,Overhead Camshaft,Manual,Red,43500,Passenger,7117945
C_CND_022331,12/4/2023,Overhead Camshaft,Manual,Black,25000,SUV,6991978
C_CND_022332,12/4/2023,Double Overhead Camshaft,Auto,Pale White,18001,Hardtop,6168804
C_CND_022333,12/4/2023,Double Overhead Camshaft,Auto,Black,24500,SUV,7281502
C_CND_022334,12/4/2023,Double Overhead Camshaft,Auto,Black,27001,Hardtop,6992406
C_CND_022335,12/4/2023,Double Overhead Camshaft,Auto,Black,19000,Passenger,6306075
C_CND_022336,12/5/2023,Double Overhead Camshaft,Auto,Red,19001,Sedan,6770876
C_CND_022337,12/5/2023,Overhead Camshaft,Manual,Pale White,26001,Hatchback,8633435
C_CND_022338,12/5/2023,Overhead Camshaft,Manual,Red,20001,Passenger,8929897
C_CND_022339,12/5/2023,Overhead Camshaft,Manual,Pale White,28001,Hatchback,6420575
C_CND_022340,12/5/2023,Overhead Camshaft,Manual,Black,43001,Hatchback,6362177
C_CND_022341,12/5/2023,Overhead Camshaft,Manual,Red,25001,SUV,6887687
